Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Type of Payment code,Vehicle Code
8000,Sat Jul 31 14:47:38 2021,3697392,CAR,7999,Thu A
8001,Sun Aug  8 16:48:37 2021,1137230,CAR,8000,Sat J
8002,Sat Aug 21 22:22:25 2021,9076209,CAR,8001,Sun A
8003,Thu Aug  5 17:56:27 2021,9471109,CAR,8002,Sat A
8004,Sat Aug 14 20:37:56 2021,9743203,CAR,8003,Thu A
8005,Thu Aug  5 03:46:52 2021,5782771,CAR,8004,Sat A
8006,Sat Jul 31 07:44:54 2021,2370728,VAN,8005,Thu A
8007,Wed Aug  4 16:13:08 2021,4614512,TRUCK,8006,Sat J
8008,Wed Aug 11 20:39:17 2021,9706786,CAR,8007,Wed A
8009,Fri Aug 20 06:15:20 2021,4068744,TRUCK,8008,Wed A
8010,Thu Aug  5 05:46:35 2021,6788918,VAN,8009,Fri A
8011,Thu Aug 19 07:39:17 2021,1344672,CAR,8010,Thu A
8012,Tue Aug  3 03:53:55 2021,2820905,TRUCK,8011,Thu A
8013,Thu Aug 19 09:34:22 2021,4821926,CAR,8012,Tue A
8014,Sat Aug  7 22:55:14 2021,2372591,CAR,8013,Thu A
8015,Sun Aug 15 13:45:24 2021,8347465,CAR,8014,Sat A
8016,Mon Aug  2 13:54:37 2021,6341055,CAR,8015,Sun A
8017,Sun Aug  8 06:44:41 2021,8591057,VAN,8016,Mon A
8018,Thu Aug 12 17:24:39 2021,5748245,VAN,8017,Sun A
8019,Tue Aug  3 09:51:15 2021,2426854,TRUCK,8018,Thu A
8020,Fri Jul 30 02:29:14 2021,9176758,CAR,8019,Tue A
8021,Sat Jul 31 23:06:37 2021,9560794,TRUCK,8020,Fri J
8022,Tue Aug  3 22:08:18 2021,4306812,CAR,8021,Sat J
8023,Mon Aug 16 05:09:39 2021,6695198,CAR,8022,Tue A
8024,Thu Aug  5 18:31:47 2021,9056945,CAR,8023,Mon A
8025,Wed Aug 18 01:21:41 2021,8975102,CAR,8024,Thu A
8026,Thu Aug 12 18:58:08 2021,2671345,CAR,8025,Wed A
8027,Sat Jul 31 08:38:06 2021,4428358,CAR,8026,Thu A
8028,Sat Aug  7 22:02:30 2021,2136178,CAR,8027,Sat J
8029,Sun Aug  8 02:56:00 2021,9192559,CAR,8028,Sat A
8030,Wed Aug 18 19:31:43 2021,9139839,TRUCK,8029,Sun A
8031,Sun Aug  8 18:34:04 2021,794399,CAR,8030,Wed A
8032,Thu Aug 12 10:19:51 2021,3762149,CAR,8031,Sun A
8033,Wed Aug 18 10:00:41 2021,4098307,VAN,8032,Thu A
8034,Fri Aug 20 08:19:52 2021,9500697,TRUCK,8033,Wed A
8035,Thu Aug 12 18:29:08 2021,675311,CAR,8034,Fri A
8036,Thu Aug 12 05:15:23 2021,2269689,CAR,8035,Thu A
8037,Fri Aug 13 18:47:58 2021,4485663,CAR,8036,Thu A
8038,Wed Aug 11 21:17:58 2021,3237735,TRUCK,8037,Fri A
8039,Mon Aug 16 02:49:16 2021,7579809,CAR,8038,Wed A
8040,Mon Aug 16 01:25:17 2021,5438002,CAR,8039,Mon A
8041,Thu Jul 29 17:42:01 2021,6881411,VAN,8040,Mon A
8042,Thu Aug 12 06:40:48 2021,4273486,CAR,8041,Thu J
8043,Tue Aug  3 04:28:25 2021,2758792,VAN,8042,Thu A
8044,Fri Aug 20 12:05:46 2021,7396373,TRUCK,8043,Tue A
8045,Wed Aug  4 00:13:18 2021,9067382,CAR,8044,Fri A
8046,Fri Aug 13 09:27:51 2021,8490800,CAR,8045,Wed A
8047,Sun Aug 22 13:23:48 2021,5725183,CAR,8046,Fri A
8048,Tue Aug 10 15:48:54 2021,2692752,CAR,8047,Sun A
8049,Sat Aug 14 05:21:22 2021,9588732,TRUCK,8048,Tue A
8050,Sat Aug  7 19:00:20 2021,425412,TRUCK,8049,Sat A
8051,Sun Aug  1 07:07:51 2021,8843367,CAR,8050,Sat A
8052,Tue Aug  3 12:51:04 2021,8667329,CAR,8051,Sun A
8053,Sun Aug 15 13:04:39 2021,9075489,CAR,8052,Tue A
8054,Tue Aug 17 17:15:09 2021,6789029,CAR,8053,Sun A
8055,Thu Aug 19 05:52:49 2021,7313312,CAR,8054,Tue A
8056,Tue Aug 10 18:31:44 2021,3274379,VAN,8055,Thu A
8057,Thu Jul 29 18:08:40 2021,8236627,TRUCK,8056,Tue A
8058,Tue Aug  3 01:56:15 2021,8223818,TRUCK,8057,Thu J
8059,Tue Aug  3 05:10:00 2021,7618402,CAR,8058,Tue A
8060,Sun Aug  1 05:25:08 2021,6069599,TRUCK,8059,Tue A
8061,Wed Aug  4 10:59:18 2021,9414515,CAR,8060,Sun A
8062,Tue Aug 10 18:37:36 2021,5623528,CAR,8061,Wed A
8063,Fri Aug 20 15:42:28 2021,2485173,CAR,8062,Tue A
8064,Sun Aug  1 22:28:38 2021,9876481,CAR,8063,Fri A
8065,Fri Aug 13 13:49:44 2021,1635396,TRUCK,8064,Sun A
8066,Sat Aug 14 02:07:21 2021,769053,CAR,8065,Fri A
8067,Thu Aug 12 17:08:05 2021,957949,CAR,8066,Sat A
8068,Thu Jul 29 19:00:58 2021,1514815,CAR,8067,Thu A
8069,Thu Aug 19 05:45:06 2021,3321941,TRUCK,8068,Thu J
8070,Thu Aug 12 10:36:39 2021,3842168,CAR,8069,Thu A
8071,Sat Aug 21 17:33:51 2021,5446005,CAR,8070,Thu A
8072,Mon Aug  2 01:03:25 2021,1648969,TRUCK,8071,Sat A
8073,Tue Aug 17 04:13:13 2021,1190594,TRUCK,8072,Mon A
8074,Wed Aug 18 15:11:27 2021,1467655,TRUCK,8073,Tue A
8075,Thu Aug 12 02:14:13 2021,4507079,TRUCK,8074,Wed A
8076,Sun Aug  1 16:30:43 2021,3267963,CAR,8075,Thu A
8077,Fri Aug 13 03:14:41 2021,1416260,TRUCK,8076,Sun A
8078,Wed Aug 18 06:27:00 2021,4169264,CAR,8077,Fri A
8079,Mon Aug 16 02:04:19 2021,3035778,CAR,8078,Wed A
8080,Tue Aug 17 19:22:44 2021,1234332,TRUCK,8079,Mon A
8081,Sun Aug  1 00:18:53 2021,3659841,CAR,8080,Tue A
8082,Sun Aug 15 03:26:02 2021,6878750,VAN,8081,Sun A
8083,Fri Aug  6 01:00:24 2021,7219602,CAR,8082,Sun A
8084,Tue Aug 17 03:54:59 2021,2754998,VAN,8083,Fri A
8085,Tue Aug 17 07:01:54 2021,635736,CAR,8084,Tue A
8086,Wed Aug  4 20:04:33 2021,674870,TRUCK,8085,Tue A
8087,Sat Aug 21 13:05:29 2021,2202845,CAR,8086,Wed A
8088,Sun Aug  8 11:45:47 2021,941595,CAR,8087,Sat A
8089,Sun Aug  8 05:03:21 2021,4892001,CAR,8088,Sun A
8090,Thu Aug 12 05:21:46 2021,1996276,TRUCK,8089,Sun A
8091,Mon Aug 16 15:13:50 2021,9248594,CAR,8090,Thu A
8092,Sat Aug 14 08:52:34 2021,1014734,CAR,8091,Mon A
8093,Wed Aug  4 01:48:18 2021,2286589,CAR,8092,Sat A
8094,Mon Aug  9 02:17:24 2021,4050257,VAN,8093,Wed A
8095,Tue Aug 17 02:16:22 2021,7032854,VAN,8094,Mon A
8096,Sun Aug  8 06:36:11 2021,8420501,CAR,8095,Tue A
8097,Sun Aug 15 19:33:55 2021,4060699,CAR,8096,Sun A
8098,Thu Jul 29 18:46:15 2021,1425073,CAR,8097,Sun A
8099,Tue Aug 10 07:18:40 2021,5111715,CAR,8098,Thu J
8100,Thu Aug 19 14:48:35 2021,7116804,CAR,8099,Tue A
8101,Sat Jul 31 14:06:11 2021,901669,CAR,8100,Thu A
8102,Sat Aug  7 21:39:46 2021,6995160,CAR,8101,Sat J
8103,Wed Aug 11 11:06:52 2021,7113896,CAR,8102,Sat A
8104,Tue Aug  3 14:12:43 2021,5462662,CAR,8103,Wed A
8105,Sun Aug 15 09:46:43 2021,4763732,TRUCK,8104,Tue A
8106,Tue Aug 17 15:08:07 2021,5301967,CAR,8105,Sun A
8107,Tue Aug  3 07:00:49 2021,3831073,CAR,8106,Tue A
8108,Wed Aug 18 00:21:30 2021,2772633,TRUCK,8107,Tue A
8109,Sun Aug 22 13:19:48 2021,4827467,TRUCK,8108,Wed A
8110,Sat Aug 14 09:49:55 2021,6370744,TRUCK,8109,Sun A
8111,Wed Aug  4 19:59:14 2021,1551612,CAR,8110,Sat A
8112,Mon Aug  2 10:05:50 2021,8625041,TRUCK,8111,Wed A
8113,Mon Aug 16 22:13:53 2021,5507182,CAR,8112,Mon A
8114,Fri Jul 30 03:03:21 2021,3618484,TRUCK,8113,Mon A
8115,Wed Aug 18 08:56:37 2021,1720345,CAR,8114,Fri J
8116,Wed Aug 18 21:41:58 2021,4474527,CAR,8115,Wed A
8117,Fri Jul 30 09:06:38 2021,8040294,CAR,8116,Wed A
8118,Wed Aug 11 16:58:21 2021,2613000,CAR,8117,Fri J
8119,Sun Aug  8 23:00:52 2021,7659236,CAR,8118,Wed A
8120,Thu Aug  5 04:52:15 2021,274829,CAR,8119,Sun A
8121,Fri Aug 13 01:10:46 2021,5157302,TRUCK,8120,Thu A
8122,Mon Aug 16 02:17:52 2021,3672888,VAN,8121,Fri A
8123,Sat Aug 21 11:31:16 2021,6500970,TRUCK,8122,Mon A
8124,Mon Aug  2 11:34:48 2021,6586355,CAR,8123,Sat A
8125,Thu Aug  5 23:58:32 2021,6413690,CAR,8124,Mon A
8126,Mon Aug 16 00:21:00 2021,1397184,TRUCK,8125,Thu A
8127,Wed Aug  4 12:40:32 2021,1622942,CAR,8126,Mon A
8128,Tue Aug 17 15:57:47 2021,1495567,CAR,8127,Wed A
8129,Fri Aug 13 04:09:57 2021,6343077,CAR,8128,Tue A
8130,Tue Aug 17 20:53:00 2021,431864,CAR,8129,Fri A
8131,Mon Aug  9 21:16:46 2021,430105,CAR,8130,Tue A
8132,Sat Aug 21 05:51:43 2021,7855215,CAR,8131,Mon A
8133,Fri Aug  6 03:58:21 2021,2861935,VAN,8132,Sat A
8134,Sun Aug 22 02:23:21 2021,739031,CAR,8133,Fri A
8135,Sat Jul 31 03:03:00 2021,8771884,CAR,8134,Sun A
8136,Wed Aug 18 22:00:54 2021,248195,CAR,8135,Sat J
8137,Mon Aug  2 17:55:13 2021,3663037,CAR,8136,Wed A
8138,Thu Aug 19 11:56:12 2021,8437262,VAN,8137,Mon A
8139,Fri Aug 20 09:38:29 2021,334466,CAR,8138,Thu A
8140,Wed Aug 11 15:02:19 2021,9980546,CAR,8139,Fri A
8141,Tue Aug 17 22:53:12 2021,9436536,CAR,8140,Wed A
8142,Sat Aug 21 13:31:39 2021,3070607,CAR,8141,Tue A
8143,Wed Aug 11 08:53:57 2021,8321694,TRUCK,8142,Sat A
8144,Mon Aug 16 18:09:48 2021,6575583,CAR,8143,Wed A
8145,Wed Aug  4 21:40:40 2021,4561219,TRUCK,8144,Mon A
8146,Tue Aug 10 04:16:05 2021,5969255,CAR,8145,Wed A
8147,Sat Aug  7 19:26:21 2021,9362694,VAN,8146,Tue A
8148,Thu Aug  5 23:50:34 2021,4629983,VAN,8147,Sat A
8149,Mon Aug  9 16:32:35 2021,695637,CAR,8148,Thu A
8150,Fri Jul 30 01:33:40 2021,1812793,CAR,8149,Mon A
8151,Tue Aug 17 09:51:54 2021,9954253,TRUCK,8150,Fri J
8152,Fri Jul 30 10:44:58 2021,8258952,VAN,8151,Tue A
8153,Fri Aug  6 15:34:58 2021,2365594,CAR,8152,Fri J
8154,Tue Aug 10 04:58:59 2021,1630309,CAR,8153,Fri A
8155,Wed Aug 18 07:22:20 2021,3230007,CAR,8154,Tue A
8156,Fri Jul 30 10:52:43 2021,4989020,CAR,8155,Wed A
8157,Thu Aug 19 12:45:58 2021,9064209,CAR,8156,Fri J
8158,Wed Aug 11 10:12:47 2021,3160462,CAR,8157,Thu A
8159,Fri Aug  6 14:12:07 2021,5479413,CAR,8158,Wed A
8160,Fri Aug  6 20:49:26 2021,8902464,VAN,8159,Fri A
8161,Sun Aug 15 03:07:49 2021,8141321,CAR,8160,Fri A
8162,Wed Aug 11 14:22:42 2021,3727401,CAR,8161,Sun A
8163,Thu Jul 29 13:17:21 2021,3285156,VAN,8162,Wed A
8164,Sun Aug  8 12:19:11 2021,3409071,CAR,8163,Thu J
8165,Mon Aug  2 23:52:17 2021,7431106,CAR,8164,Sun A
8166,Thu Aug 19 11:40:40 2021,6874812,CAR,8165,Mon A
8167,Tue Aug 10 00:56:58 2021,1452415,CAR,8166,Thu A
8168,Tue Aug 17 07:17:37 2021,4097697,CAR,8167,Tue A
8169,Thu Aug 12 07:46:39 2021,5495608,TRUCK,8168,Tue A
8170,Sat Aug  7 23:54:29 2021,547443,CAR,8169,Thu A
8171,Tue Aug 17 16:27:48 2021,8499980,CAR,8170,Sat A
8172,Wed Aug 18 00:06:51 2021,7517746,VAN,8171,Tue A
8173,Fri Aug  6 00:52:11 2021,4229412,CAR,8172,Wed A
8174,Mon Aug  2 11:36:30 2021,8958803,CAR,8173,Fri A
8175,Sat Aug  7 16:29:52 2021,768529,CAR,8174,Mon A
8176,Sat Aug  7 23:55:59 2021,7850255,TRUCK,8175,Sat A
8177,Thu Aug 12 17:21:54 2021,7597656,CAR,8176,Sat A
8178,Fri Jul 30 08:41:54 2021,2197437,TRUCK,8177,Thu A
8179,Sat Aug 14 08:33:42 2021,7037736,CAR,8178,Fri J
8180,Fri Aug  6 23:56:18 2021,6641473,VAN,8179,Sat A
8181,Mon Aug 16 12:36:16 2021,6491981,CAR,8180,Fri A
8182,Fri Aug  6 15:26:59 2021,8834336,CAR,8181,Mon A
8183,Thu Aug 12 00:00:15 2021,5549304,CAR,8182,Fri A
8184,Sun Aug  1 07:07:53 2021,7011179,VAN,8183,Thu A
8185,Mon Aug  9 20:26:42 2021,541237,CAR,8184,Sun A
8186,Wed Aug 11 14:20:20 2021,4645419,TRUCK,8185,Mon A
8187,Fri Aug 20 20:17:55 2021,5186182,CAR,8186,Wed A
8188,Sat Aug 21 15:08:55 2021,5222466,VAN,8187,Fri A
8189,Mon Aug  2 07:15:58 2021,1146039,TRUCK,8188,Sat A
8190,Sun Aug  8 03:11:50 2021,7921448,CAR,8189,Mon A
8191,Tue Aug 17 18:19:35 2021,6311586,CAR,8190,Sun A
8192,Wed Aug 18 10:53:01 2021,6324534,CAR,8191,Tue A
8193,Fri Jul 30 07:51:28 2021,3077932,CAR,8192,Wed A
8194,Wed Aug 18 23:14:41 2021,6205760,TRUCK,8193,Fri J
8195,Tue Aug 10 18:31:44 2021,4912454,TRUCK,8194,Wed A
8196,Thu Aug  5 20:24:40 2021,7990205,CAR,8195,Tue A
8197,Tue Aug 10 14:02:13 2021,2478774,CAR,8196,Thu A
8198,Sat Aug 21 00:55:16 2021,3871666,CAR,8197,Tue A
8199,Wed Aug 11 13:00:52 2021,2175169,CAR,8198,Sat A
8200,Fri Jul 30 14:47:54 2021,2498085,CAR,8199,Wed A
8201,Sat Aug 21 23:21:28 2021,9079200,VAN,8200,Fri J
8202,Mon Aug  9 02:39:22 2021,7973552,CAR,8201,Sat A
8203,Sun Aug  1 11:28:02 2021,8556512,CAR,8202,Mon A
8204,Mon Aug  2 10:15:07 2021,7454092,TRUCK,8203,Sun A
8205,Fri Aug 20 16:29:20 2021,1268106,CAR,8204,Mon A
8206,Tue Aug  3 02:03:08 2021,6439964,VAN,8205,Fri A
8207,Fri Aug 13 12:38:07 2021,9170295,VAN,8206,Tue A
8208,Tue Aug  3 03:15:11 2021,7620241,CAR,8207,Fri A
8209,Wed Aug 18 13:26:34 2021,7844259,VAN,8208,Tue A
8210,Wed Aug 11 22:35:37 2021,9906172,CAR,8209,Wed A
8211,Mon Aug  2 21:16:04 2021,9506960,VAN,8210,Wed A
8212,Fri Jul 30 19:26:39 2021,5856972,CAR,8211,Mon A
8213,Mon Aug 16 00:45:41 2021,6484714,CAR,8212,Fri J
8214,Sun Aug  1 12:57:17 2021,3136346,CAR,8213,Mon A
8215,Thu Jul 29 13:27:48 2021,2145409,CAR,8214,Sun A
8216,Mon Aug  9 06:05:38 2021,9436636,CAR,8215,Thu J
8217,Sun Aug  8 22:14:28 2021,6707512,VAN,8216,Mon A
8218,Mon Aug  2 17:40:28 2021,3768394,TRUCK,8217,Sun A
8219,Mon Aug 16 10:47:00 2021,553224,TRUCK,8218,Mon A
8220,Thu Aug  5 15:51:30 2021,5558325,VAN,8219,Mon A
8221,Mon Aug  2 17:26:54 2021,9990042,CAR,8220,Thu A
8222,Sat Aug 14 18:09:24 2021,9180206,TRUCK,8221,Mon A
8223,Mon Aug 16 02:09:39 2021,2473889,TRUCK,8222,Sat A
8224,Tue Aug  3 03:57:21 2021,8212274,CAR,8223,Mon A
8225,Fri Aug 20 20:57:35 2021,5275562,VAN,8224,Tue A
8226,Fri Aug 13 09:23:52 2021,9870307,CAR,8225,Fri A
8227,Sat Aug 21 06:39:41 2021,5285457,TRUCK,8226,Fri A
8228,Mon Aug  2 03:38:01 2021,8498599,VAN,8227,Sat A
8229,Mon Aug  2 14:19:46 2021,3564976,TRUCK,8228,Mon A
8230,Sat Aug 21 16:26:31 2021,3984333,TRUCK,8229,Mon A
8231,Sat Aug 21 22:40:16 2021,6715168,CAR,8230,Sat A
8232,Tue Aug 17 05:04:59 2021,9749844,VAN,8231,Sat A
8233,Mon Aug 16 11:27:09 2021,1739088,CAR,8232,Tue A
8234,Tue Aug 10 21:26:38 2021,5291843,CAR,8233,Mon A
8235,Thu Aug 12 05:05:43 2021,8615899,CAR,8234,Tue A
8236,Sun Aug  8 06:45:44 2021,3377464,CAR,8235,Thu A
8237,Fri Aug 20 09:56:25 2021,1773772,CAR,8236,Sun A
8238,Tue Aug 17 14:45:43 2021,9214180,TRUCK,8237,Fri A
8239,Wed Aug 11 04:08:41 2021,9470339,CAR,8238,Tue A
8240,Sun Aug  1 18:59:35 2021,3705633,CAR,8239,Wed A
8241,Tue Aug 17 06:08:12 2021,8623977,TRUCK,8240,Sun A
8242,Tue Aug 17 16:45:13 2021,7523353,CAR,8241,Tue A
8243,Sun Aug  1 16:39:36 2021,6491662,TRUCK,8242,Tue A
8244,Sun Aug 15 08:40:36 2021,3088242,CAR,8243,Sun A
8245,Fri Aug 13 13:50:41 2021,255446,CAR,8244,Sun A
8246,Wed Aug 18 06:40:05 2021,4927609,CAR,8245,Fri A
8247,Mon Aug  2 01:01:55 2021,7034476,CAR,8246,Wed A
8248,Fri Aug  6 08:10:47 2021,9079371,TRUCK,8247,Mon A
8249,Sun Aug  8 15:34:50 2021,526333,CAR,8248,Fri A
8250,Sat Aug 21 06:21:57 2021,8617285,CAR,8249,Sun A
8251,Fri Aug 20 09:31:21 2021,4464432,CAR,8250,Sat A
8252,Fri Aug 13 21:27:23 2021,3651501,CAR,8251,Fri A
8253,Sun Aug  1 13:20:31 2021,9898506,CAR,8252,Fri A
8254,Sun Aug  1 16:07:36 2021,9271351,VAN,8253,Sun A
8255,Tue Aug 10 20:59:31 2021,6043353,TRUCK,8254,Sun A
8256,Fri Jul 30 08:58:17 2021,3741636,VAN,8255,Tue A
8257,Tue Aug 17 11:59:32 2021,8888611,CAR,8256,Fri J
8258,Fri Jul 30 15:15:35 2021,4050923,TRUCK,8257,Tue A
8259,Thu Aug 19 21:38:13 2021,5633078,CAR,8258,Fri J
8260,Sat Aug 14 17:55:00 2021,2383237,TRUCK,8259,Thu A
8261,Thu Jul 29 13:48:24 2021,3955694,CAR,8260,Sat A
8262,Sat Jul 31 14:06:35 2021,3943448,TRUCK,8261,Thu J
8263,Sat Aug  7 02:12:50 2021,1759528,TRUCK,8262,Sat J
8264,Wed Aug  4 14:10:41 2021,4575151,CAR,8263,Sat A
8265,Sat Jul 31 12:09:29 2021,4906201,CAR,8264,Wed A
8266,Sat Aug 21 09:41:51 2021,4977122,CAR,8265,Sat J
8267,Wed Aug 18 05:40:46 2021,210843,CAR,8266,Sat A
8268,Fri Aug 13 07:28:43 2021,5058068,CAR,8267,Wed A
8269,Fri Aug 20 10:26:43 2021,4602273,TRUCK,8268,Fri A
8270,Tue Aug 10 04:20:00 2021,5158614,CAR,8269,Fri A
8271,Fri Aug  6 21:04:52 2021,5393992,CAR,8270,Tue A
8272,Tue Aug  3 02:04:51 2021,8991371,VAN,8271,Fri A
8273,Sat Aug  7 14:32:32 2021,8283919,CAR,8272,Tue A
8274,Tue Aug 17 16:37:09 2021,9216679,CAR,8273,Sat A
8275,Wed Aug  4 23:39:57 2021,8957085,CAR,8274,Tue A
8276,Mon Aug  9 23:48:22 2021,5164511,TRUCK,8275,Wed A
8277,Fri Jul 30 20:01:48 2021,5404322,VAN,8276,Mon A
8278,Tue Aug  3 17:03:28 2021,258906,TRUCK,8277,Fri J
8279,Mon Aug  2 20:13:12 2021,9300555,CAR,8278,Tue A
8280,Mon Aug  9 17:19:11 2021,6159910,TRUCK,8279,Mon A
8281,Sat Aug 21 03:48:09 2021,1852075,CAR,8280,Mon A
8282,Tue Aug 17 13:10:23 2021,4970775,CAR,8281,Sat A
8283,Sat Aug 14 21:58:54 2021,9691350,CAR,8282,Tue A
8284,Mon Aug  9 16:19:26 2021,3151732,CAR,8283,Sat A
8285,Mon Aug  9 11:37:48 2021,4702072,TRUCK,8284,Mon A
8286,Thu Aug  5 09:17:30 2021,8275824,CAR,8285,Mon A
8287,Tue Aug 10 13:11:06 2021,2939967,CAR,8286,Thu A
8288,Fri Aug 13 01:06:14 2021,6992376,CAR,8287,Tue A
8289,Mon Aug 16 08:27:30 2021,5862558,CAR,8288,Fri A
8290,Tue Aug 10 09:16:47 2021,7769093,CAR,8289,Mon A
8291,Fri Aug  6 07:47:12 2021,8379594,CAR,8290,Tue A
8292,Wed Aug 11 02:42:39 2021,8720916,CAR,8291,Fri A
8293,Fri Jul 30 01:17:30 2021,6861283,CAR,8292,Wed A
8294,Fri Aug 13 18:25:16 2021,5842282,CAR,8293,Fri J
8295,Tue Aug  3 13:17:14 2021,5725111,CAR,8294,Fri A
8296,Sun Aug  1 01:13:21 2021,4945696,CAR,8295,Tue A
8297,Sun Aug  8 05:31:09 2021,3125006,CAR,8296,Sun A
8298,Wed Aug 11 17:14:50 2021,8300638,TRUCK,8297,Sun A
8299,Fri Aug  6 18:29:21 2021,5511826,CAR,8298,Wed A
8300,Tue Aug 17 08:32:27 2021,4000670,CAR,8299,Fri A
8301,Sun Aug 15 00:06:23 2021,4351368,CAR,8300,Tue A
8302,Sun Aug  8 06:51:19 2021,1442783,VAN,8301,Sun A
8303,Sun Aug  8 21:18:27 2021,5681925,CAR,8302,Sun A
8304,Thu Jul 29 22:32:06 2021,5100954,CAR,8303,Sun A
8305,Sat Aug 21 02:35:10 2021,7237674,CAR,8304,Thu J
8306,Mon Aug  2 20:00:57 2021,1492207,CAR,8305,Sat A
8307,Sun Aug  8 11:53:44 2021,9221867,CAR,8306,Mon A
8308,Thu Aug 19 00:03:56 2021,9379753,CAR,8307,Sun A
8309,Sun Aug  1 02:24:10 2021,2102436,TRUCK,8308,Thu A
8310,Tue Aug  3 21:50:24 2021,5838388,CAR,8309,Sun A
8311,Thu Jul 29 22:09:00 2021,1648297,CAR,8310,Tue A
8312,Thu Aug 12 06:09:26 2021,978232,VAN,8311,Thu J
8313,Thu Aug 12 12:22:38 2021,953519,TRUCK,8312,Thu A
8314,Mon Aug 16 04:24:36 2021,8337087,CAR,8313,Thu A
8315,Sun Aug 22 12:22:41 2021,6469284,CAR,8314,Mon A
8316,Wed Aug 11 10:19:49 2021,614353,CAR,8315,Sun A
8317,Fri Aug  6 03:04:18 2021,99513,CAR,8316,Wed A
8318,Wed Aug 18 23:25:51 2021,2345027,CAR,8317,Fri A
8319,Sun Aug  8 00:07:39 2021,3597618,CAR,8318,Wed A
8320,Sat Aug  7 09:24:37 2021,7674498,VAN,8319,Sun A
8321,Sat Aug 21 18:32:14 2021,645107,CAR,8320,Sat A
8322,Mon Aug  2 08:18:27 2021,5521608,CAR,8321,Sat A
8323,Mon Aug  9 05:42:14 2021,7648722,CAR,8322,Mon A
8324,Sat Aug 21 23:48:38 2021,621218,VAN,8323,Mon A
8325,Tue Aug  3 12:51:45 2021,4887321,TRUCK,8324,Sat A
8326,Fri Aug 13 23:08:36 2021,8754723,CAR,8325,Tue A
8327,Wed Aug  4 17:46:50 2021,7518545,CAR,8326,Fri A
8328,Wed Aug 18 03:27:21 2021,2396734,VAN,8327,Wed A
8329,Sat Jul 31 22:58:24 2021,9085272,CAR,8328,Wed A
8330,Fri Jul 30 12:42:27 2021,9832884,CAR,8329,Sat J
8331,Sat Aug  7 23:22:29 2021,1955025,CAR,8330,Fri J
8332,Sat Aug  7 05:30:13 2021,8266672,TRUCK,8331,Sat A
8333,Tue Aug 10 04:03:26 2021,2104868,TRUCK,8332,Sat A
8334,Thu Aug 12 14:32:23 2021,8208577,VAN,8333,Tue A
8335,Tue Aug 17 22:54:15 2021,2972082,CAR,8334,Thu A
8336,Mon Aug  2 20:28:06 2021,7713223,CAR,8335,Tue A
8337,Sun Aug  1 15:02:59 2021,797267,TRUCK,8336,Mon A
8338,Fri Aug 20 21:27:55 2021,1370623,CAR,8337,Sun A
8339,Sat Aug 14 03:02:33 2021,6064120,TRUCK,8338,Fri A
8340,Tue Aug  3 10:32:06 2021,2105382,TRUCK,8339,Sat A
8341,Mon Aug  2 08:09:50 2021,4237519,CAR,8340,Tue A
8342,Thu Aug 12 01:55:24 2021,1554584,CAR,8341,Mon A
8343,Thu Jul 29 17:57:46 2021,3787241,TRUCK,8342,Thu A
8344,Tue Aug 17 15:43:40 2021,2652266,CAR,8343,Thu J
8345,Wed Aug  4 11:23:36 2021,3635833,CAR,8344,Tue A
8346,Wed Aug 11 04:07:28 2021,9005255,VAN,8345,Wed A
8347,Fri Aug  6 22:52:27 2021,3823058,CAR,8346,Wed A
8348,Wed Aug 18 23:12:47 2021,7492274,TRUCK,8347,Fri A
8349,Sun Aug 15 17:02:07 2021,8747866,CAR,8348,Wed A
8350,Mon Aug  9 06:24:56 2021,3169560,CAR,8349,Sun A
8351,Thu Jul 29 22:41:01 2021,6529144,CAR,8350,Mon A
8352,Sun Aug 15 07:48:13 2021,1711124,CAR,8351,Thu J
8353,Thu Jul 29 23:08:51 2021,8795670,TRUCK,8352,Sun A
8354,Sun Aug 15 02:45:48 2021,8397107,CAR,8353,Thu J
8355,Sat Aug  7 13:23:00 2021,5472256,CAR,8354,Sun A
8356,Fri Jul 30 14:37:51 2021,9016605,CAR,8355,Sat A
8357,Sun Aug  1 11:20:01 2021,7326756,CAR,8356,Fri J
8358,Thu Aug 12 08:08:34 2021,348970,TRUCK,8357,Sun A
8359,Wed Aug  4 23:51:24 2021,7249116,CAR,8358,Thu A
8360,Fri Aug  6 02:56:55 2021,393761,CAR,8359,Wed A
8361,Sun Aug  1 16:31:09 2021,1303899,CAR,8360,Fri A
8362,Thu Aug  5 00:45:19 2021,5590957,CAR,8361,Sun A
8363,Tue Aug 10 01:52:06 2021,4635796,CAR,8362,Thu A
8364,Sat Aug 21 02:19:13 2021,4435136,CAR,8363,Tue A
8365,Thu Aug  5 21:08:38 2021,8655228,TRUCK,8364,Sat A
8366,Mon Aug  2 04:55:52 2021,9600670,CAR,8365,Thu A
8367,Wed Aug  4 08:09:01 2021,3416717,VAN,8366,Mon A
8368,Mon Aug  2 09:06:25 2021,3094827,TRUCK,8367,Wed A
8369,Sun Aug  8 23:56:22 2021,5189374,CAR,8368,Mon A
8370,Tue Aug 10 15:51:32 2021,8127863,CAR,8369,Sun A
8371,Fri Aug 13 22:08:04 2021,8558170,CAR,8370,Tue A
8372,Fri Aug 13 00:51:04 2021,8834251,CAR,8371,Fri A
